 Flow Duration,Total Length of Fwd Packets, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Average Packet Size,Active Mean, Active Std,Idle Mean, Idle Std, Label
36882,19897,921.8589014,1117.636364,5253.889499,585.2058824,0,0,0,0,BENIGN
187,64,21390.37433,62.33333333,24.82606158,48,0,0,0,0,BENIGN
11271095,1463,1.86317301,563554.75,2213395.165,260.7142857,978303,0,9959995,0,BENIGN
353633,76,11.31116157,117877.6667,204164.0456,135,0,0,0,0,BENIGN
107346024,5144,0.37262675,2752462.154,14400000,404.9,1888873,1900721.413,51800000,53400000,BENIGN
56,0,35714.28571,56,0,0,0,0,0,0,BENIGN
52,0,38461.53846,52,0,0,0,0,0,0,BENIGN
1121,51,1784.12132,1121,0,130.5,0,0,0,0,BENIGN
59637,56,33.53622751,59637,0,92,0,0,0,0,BENIGN
1,37,2000000,1,0,34,0,0,0,0,BENIGN
5282982,0,1.135722211,1056596.4,1540624.635,0,0,0,0,0,BENIGN
26418,50,75.70595806,26418,0,115.5,0,0,0,0,BENIGN
23438,66,170.6630259,7812.666667,13487.78708,75.25,0,0,0,0,BENIGN
5394599,385,2.780558852,385328.5,1396384.564,286.2666667,157984,0,5236566,0,BENIGN
23,0,86956.52174,23,0,0,0,0,0,0,BENIGN
24004,92,166.6388935,8001.333333,13851.78766,109.5,0,0,0,0,BENIGN
268195,6,7.457260575,268195,0,9,0,0,0,0,BENIGN
28162,12,71.0176834,28162,0,9,0,0,0,0,BENIGN
175,66,22857.14286,58.33333333,94.97543542,49.25,0,0,0,0,BENIGN
51167,0,39.08769324,51167,0,0,0,0,0,0,BENIGN
169,76,23668.63905,56.33333333,92.37604307,67,0,0,0,0,BENIGN
64,0,31250,64,0,0,0,0,0,0,BENIGN
74,0,27027.02703,74,0,0,0,0,0,0,BENIGN
234,66,17094.01709,78,128.1717598,149.75,0,0,0,0,BENIGN
6,0,500000,3,1.414213562,0,0,0,0,0,BENIGN
31789329,1332,13.52655163,74101,1519209.456,1101.955814,322283,0,31500000,0,BENIGN
70,0,28571.42857,70,0,0,0,0,0,0,BENIGN
180,12,11111.11111,180,0,9,0,0,0,0,BENIGN
92,6,21739.13043,92,0,9,0,0,0,0,BENIGN
176,62,22727.27273,58.66666667,61.69548876,46.75,0,0,0,0,BENIGN
73074,62,54.73903167,24358,42186.6955,75.25,0,0,0,0,BENIGN
5921614,12,0.675491513,1973871.333,3401646.638,3,0,0,0,0,BENIGN
23661,76,169.0545624,7887,13614.80396,77,0,0,0,0,BENIGN
567,31,5291.005291,283.5,396.6869042,10.33333333,0,0,0,0,BENIGN
226,84,17699.11504,75.33333333,91.12811494,82.5,0,0,0,0,BENIGN
22667379,848,0.882325213,1193019.947,5138801.019,297.5,0,0,0,0,BENIGN
22517,47,88.8217791,22517,0,78.5,0,0,0,0,BENIGN
6952,12,287.6869965,6952,0,9,0,0,0,0,BENIGN
153767,376,78.04015166,13978.81818,18307.51109,323.6666667,0,0,0,0,BENIGN
162,84,24691.35802,54,88.33459119,60.5,0,0,0,0,BENIGN
72,0,27777.77778,72,0,0,0,0,0,0,BENIGN
5437453,611,1.839096356,604161.4444,1748326.523,77.5,171396,0,5266054,0,BENIGN
120,80,33333.33333,40,64.09368144,58,0,0,0,0,BENIGN
61897,132,96.93523111,12379.4,16928.59301,95.16666667,0,0,0,0,BENIGN
185,112,21621.62162,61.66666667,65.57692684,111,0,0,0,0,BENIGN
5967908,373,2.513443572,426279.1429,1447596.645,322.6666667,525289,0,5442571,0,BENIGN
21273,280,141.023833,10636.5,14852.77794,186.6666667,0,0,0,0,BENIGN
30145379,3500,1.260558044,814739.973,2350128.91,506.6052632,2489763,534445.4474,8148945.5,2634476.927,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
233,104,17167.38197,77.66666667,95.75663598,127,0,0,0,0,BENIGN
115975820,2613,0.267297097,3865860.667,4847869.964,99.4516129,42534.63636,26133.55877,9999211.545,16873.72446,BENIGN
67774,80,59.01968306,22591.33333,39086.90896,162,0,0,0,0,BENIGN
198,46,20202.0202,66,72.69112738,28.75,0,0,0,0,BENIGN
49396,88,80.97821686,16465.33333,28514.46381,83.5,0,0,0,0,BENIGN
148,46,27027.02703,49.33333333,83.71578903,28.75,0,0,0,0,BENIGN
23476,52,85.19338899,23476,0,142,0,0,0,0,BENIGN
5024577,12,0.796086914,1674859,2880491.955,3,0,0,0,0,BENIGN
189,68,21164.02116,63,98.7724658,88,0,0,0,0,BENIGN
545422,382,27.50164093,38958.71429,78687.14303,278,0,0,0,0,BENIGN
5820415,635,1.889899603,582041.5,1801123.847,72.18181818,112609,0,5707805,0,BENIGN
10041886,802,1.194994645,912898.7273,1926283.839,159.1666667,0,0,0,0,BENIGN
5509542,12,0.72601316,1836514,2989068.198,3.5,0,0,0,0,BENIGN
38059,12,78.82498226,19029.5,26891.978,8,0,0,0,0,BENIGN
118009470,90,0.033895585,39300000,68100000,77,23725,0,118000000,0,BENIGN
22331,0,89.56159599,22331,0,0,0,0,0,0,BENIGN
64537,76,61.97994949,21512.33333,37256.12423,98,0,0,0,0,BENIGN
33753198,0,0.266641401,4219149.75,5067817.415,0,23512,33.51119216,10200000,27.53785274,BENIGN
144699,84,27.64359118,48233,83539.40854,111,0,0,0,0,BENIGN
5666056,1166,3.000323329,354128.5,1206357.019,430.8823529,0,0,0,0,BENIGN
217,70,18433.17972,72.33333333,84.18036192,83.75,0,0,0,0,BENIGN
74,0,27027.02703,74,0,0,0,0,0,0,BENIGN
61235,40,32.66105985,61235,0,75,0,0,0,0,BENIGN
61472,56,65.0702759,20490.66667,35484.81357,60.5,0,0,0,0,BENIGN
177,76,22598.87006,59,96.99484522,67,0,0,0,0,BENIGN
1569411,2686,47.78862898,21208.25676,113558.8123,125.3866667,0,0,0,0,BENIGN
23892,58,83.71002846,23892,0,130.5,0,0,0,0,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
52528,6,38.07493147,52528,0,9,0,0,0,0,BENIGN
249,86,16064.25703,83,61.48983656,87.75,0,0,0,0,BENIGN
194,12,10309.27835,194,0,9,0,0,0,0,BENIGN
97,6,20618.5567,97,0,9,0,0,0,0,BENIGN
78,6,25641.02564,78,0,9,0,0,0,0,BENIGN
184,64,21739.13043,61.33333333,100.1715196,48,0,0,0,0,BENIGN
62,6,32258.06452,62,0,9,0,0,0,0,BENIGN
218,70,18348.62385,72.66666667,121.5332602,107.75,0,0,0,0,BENIGN
1490,72,2684.563758,496.6666667,815.515379,88.5,0,0,0,0,BENIGN
5223569,12,0.765759962,1741189.667,2824467.682,3.5,0,0,0,0,BENIGN
60355482,2887,0.596466117,1724442.343,3809815.434,337.2222222,89234,94111.90048,9969992.5,479366.8339,BENIGN
70374185,1350,0.383663413,2706699.423,4288126.702,268.4814815,692725.8333,1590207.357,10000000,19950.45855,BENIGN
116758224,578,0.21411768,4864926,16400000,209.36,135530,80652.59946,58200000,11803.02639,BENIGN
213,74,18779.34272,71,38.97435054,95.25,0,0,0,0,BENIGN
135,80,29629.62963,45,71.8818475,58,0,0,0,0,BENIGN
2238,0,893.6550492,2238,0,0,0,0,0,0,BENIGN
33120,90,120.7729469,11040,19116.64476,64.25,0,0,0,0,BENIGN
41740,68,95.83133685,13913.33333,24094.27011,65,0,0,0,0,BENIGN
61490533,1762,0.439091982,2365020.5,4267394.212,157.9259259,171784.1667,276089.2601,10000000,1757.236324,BENIGN
3739006,705,3.209409132,339909.6364,669212.1197,144.5833333,0,0,0,0,BENIGN
75424177,2900,0.43752549,2357005.531,4187322.12,193.2727273,132197.5714,128457.1684,10000000,11446.63385,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
119937794,3893,1.017193963,991221.438,7509005.362,80.54918033,1272539,1689372.853,58700000,354660.7198,BENIGN
23493,70,170.2634827,7831,13558.49372,51.75,0,0,0,0,BENIGN
445,68,8988.764045,148.3333333,172.9171285,65,0,0,0,0,BENIGN
170,54,23529.41176,56.66666667,86.96167738,41.75,0,0,0,0,BENIGN
1199637,12,1.667170986,1199637,0,9,0,0,0,0,BENIGN
115645443,885,0.371826151,2753462.929,4443740.946,195.5581395,29735.91667,49973.14453,9607384.083,1362287.856,BENIGN
228,12,8771.929825,228,0,9,0,0,0,0,BENIGN
61572,55,32.48229715,61572,0,146.5,0,0,0,0,BENIGN
95638,0,20.91218972,95638,0,0,0,0,0,0,BENIGN
69087368,96,0.057897704,23000000,39700000,60,86850,0,68900000,0,BENIGN
30801,90,129.8659134,10267,17776.90347,70.25,0,0,0,0,BENIGN
49,31,40816.32653,49,0,31,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
232,66,17241.37931,77.33333333,127.8840621,149.75,0,0,0,0,BENIGN
2,617,1000000,2,0,617,0,0,0,0,BENIGN
156,46,25641.02564,52,88.33459119,28.75,0,0,0,0,BENIGN
61311,45,32.6205738,61311,0,134,0,0,0,0,BENIGN
47207,60,84.73319635,15735.66667,27170.9697,88.5,0,0,0,0,BENIGN
228,68,17543.85965,76,85.45759182,115,0,0,0,0,BENIGN
84264,51,23.73492832,84264,0,155.5,0,0,0,0,BENIGN
148,12,20270.27027,74,97.5807358,8,0,0,0,0,BENIGN
48,6,41666.66667,48,0,9,0,0,0,0,BENIGN
19576,6,102.1659174,19576,0,9,0,0,0,0,BENIGN
47743,438,146.6183524,7957.166667,11972.47922,185.2857143,0,0,0,0,BENIGN
170,86,23529.41176,56.66666667,92.08872533,102.25,0,0,0,0,BENIGN
30489,54,65.59742858,30489,0,109,0,0,0,0,BENIGN
31073,66,128.7291217,10357.66667,17934.80876,121.25,0,0,0,0,BENIGN
5599,428,1071.619932,1119.8,1551.305805,123.8333333,0,0,0,0,BENIGN
116102290,822,0.370363065,2764340.238,4451170.028,215.6511628,39758.5,29972.50532,9635432.083,1319865.505,BENIGN
1,6,2000000,1,0,9,0,0,0,0,BENIGN
11618,280,258.2200034,5809,8097.786858,186.6666667,0,0,0,0,BENIGN
126223,78,31.68994557,42074.33333,72830.71891,77.75,0,0,0,0,BENIGN
735776,382,16.30931153,66888.72727,65353.98882,347,0,0,0,0,BENIGN
5663704,12,0.706251598,1887901.333,3196399.709,3,0,0,0,0,BENIGN
89130,514,145.85437,7427.5,14268.42119,357.3076923,0,0,0,0,BENIGN
80351,136,99.56316661,11478.71429,20274.80644,66.75,0,0,0,0,BENIGN
262,110,15267.17557,87.33333333,149.5337197,145.75,0,0,0,0,BENIGN
6019225,0,0.996806067,1203845,1770971.121,0,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
30533617,790,0.949772836,1090486.321,3084713.516,667.8275862,347961.6667,309660.6701,9829909.667,286526.4057,BENIGN
200,46,20000,66.66666667,29.73774257,28.75,0,0,0,0,BENIGN
31360,144,191.3265306,6272,13539.39434,84.66666667,0,0,0,0,BENIGN
50689,0,39.45629229,50689,0,0,0,0,0,0,BENIGN
184,74,21739.13043,61.33333333,101.0362971,93.25,0,0,0,0,BENIGN
67,31,59701.49254,22.33333333,34.38507428,9.25,0,0,0,0,BENIGN
95148138,119,0.231218398,4530863.714,4937244.976,8.409090909,93092.22222,118.3773392,10000000,22325.99807,BENIGN
4,12,500000,4,0,9,0,0,0,0,BENIGN
279578,62,14.3072774,93192.66667,161409.2374,83.25,0,0,0,0,BENIGN
83858,70,47.6996828,27952.66667,48411.97478,57.75,0,0,0,0,BENIGN
176,84,22727.27273,58.66666667,95.55277774,93,0,0,0,0,BENIGN
61,6,32786.88525,61,0,9,0,0,0,0,BENIGN
227,140,17621.14537,75.66666667,89.75707957,151.5,0,0,0,0,BENIGN
71,18,42253.52113,35.5,45.96194078,8,0,0,0,0,BENIGN
2002375,277,3.995255634,286053.5714,755343.0038,106.875,0,0,0,0,BENIGN
146,82,27397.26027,48.66666667,79.09698688,59.25,0,0,0,0,BENIGN
46,0,43478.26087,46,0,0,0,0,0,0,BENIGN
89612126,5846,0.569119407,1792242.52,8808346.677,428.9411765,211769.5,62124.28047,44500000,196843.6786,BENIGN
49,12,40816.32653,49,0,9,0,0,0,0,BENIGN
5105912,12,0.783405589,1701970.667,2915955.519,3,0,0,0,0,BENIGN
60936536,3159,0.475904964,2176304.857,4137323.982,139.7586207,171337.1667,295307.0442,9954675.167,118257.6458,BENIGN
210,64,19047.61905,70,78.63205453,48,0,0,0,0,BENIGN
4,31,500000,4,0,31,0,0,0,0,BENIGN
236,0,12711.86441,118,165.4629868,0,0,0,0,0,BENIGN
2,2071,1000000,2,0,2068,0,0,0,0,BENIGN
880,12,2272.727273,880,0,9,0,0,0,0,BENIGN
4047879,135,1.482257745,809575.8,1757681.62,37.83333333,0,0,0,0,BENIGN
63538614,108,0.062953844,21200000,36600000,102.75,30663,0,63500000,0,BENIGN
30727,58,130.1786702,10242.33333,17695.22335,75.25,0,0,0,0,BENIGN
4,6,1250000,1,0,7.2,0,0,0,0,BENIGN
61408,45,32.56904638,61408,0,98.5,0,0,0,0,BENIGN
47,43,85106.38298,15.66666667,23.69247419,13.75,0,0,0,0,BENIGN
2507962,4651,9.968253108,104498.4167,405445.8192,310.72,0,0,0,0,BENIGN
1,6,2000000,1,0,9,0,0,0,0,BENIGN
28188,60,141.9043565,9396,16270.01933,88.5,0,0,0,0,BENIGN
24860,72,160.9010459,8286.666667,14350.32969,81,0,0,0,0,BENIGN
51,0,39215.68627,51,0,0,0,0,0,0,BENIGN
279,78,14336.91756,93,159.3486743,114.25,0,0,0,0,BENIGN
31463,58,127.1334583,10487.66667,18123.61689,66.25,0,0,0,0,BENIGN
5386248,0,0.742631977,1795416,3077660.611,0,0,0,0,0,BENIGN
1,12,2000000,1,0,9,0,0,0,0,BENIGN
24201,68,165.2824263,8067,13965.52566,94.5,0,0,0,0,BENIGN
115,6,17391.30435,115,0,9,0,0,0,0,BENIGN
30625,39,65.30612245,30625,0,186.5,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
262,72,15267.17557,87.33333333,149.5337197,140.5,0,0,0,0,BENIGN
146275,0,13.67287643,146275,0,0,0,0,0,0,BENIGN
5185163,12,0.771431872,1728387.667,2973615.344,3,0,0,0,0,BENIGN
22663174,5555,3.353457905,302175.6533,1270994.77,718.2368421,11000000,0,10000000,0,BENIGN
49,0,61224.4898,24.5,33.23401872,0,0,0,0,0,BENIGN
119879199,2044,0.325327499,3154715.763,4535460.837,162.5641026,373223.1667,1087897.005,9616709.833,1339448.098,BENIGN
290374,376,41.32601404,26397.63636,35030.99236,323.6666667,0,0,0,0,BENIGN
64788806,105,0.06173906,21600000,37300000,83.25,46414,0,64700000,0,BENIGN
22,650,590909.0909,1.833333333,1.696699113,53.84615385,0,0,0,0,BENIGN
47967,68,83.39066442,15989,27690.29628,95,0,0,0,0,BENIGN
217622,877,147.043957,7020.064516,11867.79564,317.90625,0,0,0,0,BENIGN
8798,0,227.3243919,8798,0,0,0,0,0,0,BENIGN
5394991,360,2.594999695,414999.3077,1457458.035,240.5,129467,0,5265520,0,BENIGN
61315007,1077,0.48927663,2114310.586,3997500.181,218.4666667,423942.1667,402994.8898,9795190.167,389840.0816,BENIGN
218,0,9174.311927,218,0,0,0,0,0,0,BENIGN
6037152,487,2.318974245,464396.3077,1574645.289,283.9285714,335055,0,5702094,0,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
45993,48,43.48487813,45993,0,72,0,0,0,0,BENIGN
206,82,19417.47573,68.66666667,78.0790198,90.75,0,0,0,0,BENIGN
70326,12,56.87796832,23442,20317.145,3,0,0,0,0,BENIGN
63854934,2131,0.657740872,1557437.415,3553757.896,237.0714286,546300.6667,1218026.377,9990761.333,23404.30986,BENIGN
30933,86,129.3117383,10311,17853.97972,61.75,0,0,0,0,BENIGN
36452,12,82.30001097,18226,25706.15992,8,0,0,0,0,BENIGN
268195,528,78.30123604,13409.75,22544.54727,385.952381,0,0,0,0,BENIGN
116461753,4967,2.284011645,439478.3132,2020340.335,640.8646617,102469.6667,229255.9457,9602676.167,1419333.622,BENIGN
98229652,11595,0.13234293,8185804.333,28300000,917.7692308,16948,0,98100000,0,BENIGN
4801,280,624.8698188,2400.5,3324.108978,186.6666667,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
77100,44,25.94033722,77100,0,82,0,0,0,0,BENIGN
182,76,21978.02198,60.66666667,103.3456982,70,0,0,0,0,BENIGN
6426811,390,2.333972479,459057.9286,1558400.656,325.2,556067,0,5870695,0,BENIGN
16,6,125000,16,0,9,0,0,0,0,BENIGN
62240883,94,0.06426644,20700000,35800000,67.75,30560,0,62100000,0,BENIGN
184,94,21739.13043,61.33333333,100.1715196,84.25,0,0,0,0,BENIGN
115899154,1185,0.50906325,1998261.276,3962928.556,518.4067797,64537.45455,90144.90521,10000000,3168.187193,BENIGN
10202886,776,1.666195231,637680.375,2497458.252,322.8823529,86523,0,10000000,0,BENIGN
5055042,135,1.186933758,1011008.4,2105353.25,37.83333333,0,0,0,0,BENIGN
174,104,22988.50575,58,95.26279442,94,0,0,0,0,BENIGN
160,12,18750,80,113.137085,8,0,0,0,0,BENIGN
227,82,17621.14537,75.66666667,125.8623587,59.25,0,0,0,0,BENIGN
1,12,2000000,1,0,9,0,0,0,0,BENIGN
152,66,26315.78947,50.66666667,49.05439158,49.25,0,0,0,0,BENIGN
184396,57,10.84622226,184396,0,150,0,0,0,0,BENIGN
278,104,14388.48921,92.66666667,157.9060902,127,0,0,0,0,BENIGN
64948,70,61.58773172,21649.33333,37490.81708,140.25,0,0,0,0,BENIGN
84,0,35714.28571,42,9.899494937,0,0,0,0,0,BENIGN
24,12,83333.33333,24,0,9,0,0,0,0,BENIGN
194,102,20618.5567,64.66666667,105.9449543,94.25,0,0,0,0,BENIGN
177,74,22598.87006,59,96.99484522,110.25,0,0,0,0,BENIGN
144419,870,235.4260866,4376.333333,9750.485737,451.2058824,0,0,0,0,BENIGN
137669,188,43.58279642,27533.8,51818.07193,82.83333333,0,0,0,0,BENIGN
81607298,99,0.049015224,27200000,47000000,115.25,69222,0,81500000,0,BENIGN
134,49,22388.0597,67,25.45584412,18.33333333,0,0,0,0,BENIGN
91009,180,65.92754563,18201.8,26886.97579,91.83333333,0,0,0,0,BENIGN
23828,66,167.8697331,7942.666667,13752.77217,80.25,0,0,0,0,BENIGN
115443723,513,0.259866879,3980818.034,4878458.511,43.83333333,31463.36364,24508.71412,10000000,16243.84992,BENIGN
17940,12,111.4827202,17940,0,9,0,0,0,0,BENIGN
10844382,2240,2.028700206,516399.1429,2148279.777,450.1363636,959742,0,9884637,0,BENIGN
248,76,16129.03226,82.66666667,60.044428,67,0,0,0,0,BENIGN
95526,60,41.87341666,31842,55148.49772,126.5,0,0,0,0,BENIGN
168,154,23809.52381,56,91.7986928,120.25,0,0,0,0,BENIGN
193,6,10362.6943,193,0,9,0,0,0,0,BENIGN
181,72,22099.44751,60.33333333,99.3042463,53,0,0,0,0,BENIGN
31141,76,128.4480267,10380.33333,17975.80066,71.5,0,0,0,0,BENIGN
218,90,18348.62385,72.66666667,41.8608807,89.25,0,0,0,0,BENIGN
31593,68,126.6103251,10531,18034.25277,120.5,0,0,0,0,BENIGN
177,82,22598.87006,59,52.71622141,59.25,0,0,0,0,BENIGN
65180036,772,0.475605751,2172667.867,4110734.569,242.3225806,76407.5,51326.36181,10100000,76849.92412,BENIGN
5529438,12,0.723400823,1843146,2957613.496,3,0,0,0,0,BENIGN
141,86,28368.79433,47,75.34586916,61.75,0,0,0,0,BENIGN
5125955,390,2.731198382,394304.2308,1372960.613,293.2857143,0,0,0,0,BENIGN
129860,176,346.5270291,2951.363636,12647.05876,13.68888889,0,0,0,0,BENIGN
60425393,454,0.297888009,3554434.882,4915363.273,116,61619.6,24314.91856,10000000,15114.88771,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
218,68,18348.62385,72.66666667,120.6662063,131,0,0,0,0,BENIGN
1999198,1605,6.502607546,166599.8333,564475.8634,207.3076923,0,0,0,0,BENIGN
19,0,105263.1579,19,0,0,0,0,0,0,BENIGN
117,43,34188.03419,39,65.81793069,13.75,0,0,0,0,BENIGN
26931,58,148.527719,8977,15505.33444,63.75,0,0,0,0,BENIGN
210,46,19047.61905,70,37.2424489,28.75,0,0,0,0,BENIGN
15,6,133333.3333,15,0,9,0,0,0,0,BENIGN
49,0,61224.4898,24.5,33.23401872,0,0,0,0,0,BENIGN
40,0,50000,40,0,0,0,0,0,0,BENIGN
271,0,7380.073801,271,0,0,0,0,0,0,BENIGN
6945,6,287.9769618,6945,0,9,0,0,0,0,BENIGN
30761,124,195.0521765,6152.2,10835.53818,45.5,0,0,0,0,BENIGN
30371,45,65.85229331,30371,0,100,0,0,0,0,BENIGN
195,326,20512.82051,65,106.5222981,203.75,0,0,0,0,BENIGN
38712226,619,0.361642857,2977863.538,4643641.146,66.28571429,31316.33333,14191.32884,10000000,11184.15148,BENIGN
84095015,11595,0.142695735,7645001.364,25300000,999.0833333,10884,0,83900000,0,BENIGN
199,110,20100.50251,66.33333333,109.6965511,154.25,0,0,0,0,BENIGN
271,82,14760.1476,90.33333333,154.7298721,82.25,0,0,0,0,BENIGN
51887770,5528,0.982890573,1037755.4,2907389.167,483.3529412,802493.6,1680243.211,9575059.6,1358640.982,BENIGN
47301,56,42.28240418,47301,0,92,0,0,0,0,BENIGN
12380619,2077,5.734769804,176865.9857,1198813.837,748.1830986,928839,0,9965093,0,BENIGN
482,44,6224.06639,241,267.2863633,29.33333333,0,0,0,0,BENIGN
85593,12,35.04959518,42796.5,60454.09426,6,0,0,0,0,BENIGN
119534879,8473,0.359727641,2846068.548,4504997.236,275.5348837,102046.6667,66320.30859,9859175.75,723901.8766,BENIGN
1946841,434,4.109221041,278120.1429,514916.2881,228.125,0,0,0,0,BENIGN
238,78,16806.72269,79.33333333,97.12020044,80.25,0,0,0,0,BENIGN
5,0,600000,2.5,0.707106781,0,0,0,0,0,BENIGN
5308649,12,0.753487375,1769549.667,3032560.303,3,0,0,0,0,BENIGN
89,12,22471.91011,89,0,9,0,0,0,0,BENIGN
26977,76,148.274456,8992.333333,15569.98209,97,0,0,0,0,BENIGN
5591005,11632,2.146304645,508273.1818,1500768.436,1002.75,0,0,0,0,BENIGN
137,82,29197.08029,45.66666667,73.90083446,59.25,0,0,0,0,BENIGN
281374,376,42.6478637,25579.45455,34881.27671,323.6666667,0,0,0,0,BENIGN
49573,78,80.68908478,16524.33333,28616.65477,69.25,0,0,0,0,BENIGN
10931241,11632,1.280732901,840864.6923,1850580.214,862.7857143,0,0,0,0,BENIGN
117006634,812,0.393140102,2600147.422,12200000,475.5434783,132019.5,83099.89603,58400000,106821.9143,BENIGN
49858,46,40.11392354,49858,0,77,0,0,0,0,BENIGN
59,6,33898.30508,59,0,9,0,0,0,0,BENIGN
218,76,18348.62385,72.66666667,80.87232736,111.5,0,0,0,0,BENIGN
61067,70,65.50182586,20355.66667,35211.15673,77.75,0,0,0,0,BENIGN
22,0,90909.09091,22,0,0,0,0,0,0,BENIGN
48397,64,82.64975102,16132.33333,27894.39711,48,0,0,0,0,BENIGN
121471,514,98.78901137,11042.81818,15958.29098,387.25,0,0,0,0,BENIGN
583740,50,3.42618289,583740,0,108.5,0,0,0,0,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
294,62,13605.44218,98,167.1436508,83.75,0,0,0,0,BENIGN
208,74,19230.76923,69.33333333,38.68246804,84.25,0,0,0,0,BENIGN
46439,66,86.13449902,15479.66667,26808.10507,93.75,0,0,0,0,BENIGN
51030,94,78.38526357,17010,29418.02555,86.75,0,0,0,0,BENIGN
48180,68,83.02200083,16060,27810.6738,106.5,0,0,0,0,BENIGN
50074,102,79.88177497,16691.33333,28866.07885,77.75,0,0,0,0,BENIGN
272,64,14705.88235,90.66666667,150.11107,183,0,0,0,0,BENIGN
610065,443,11.47418718,101677.5,225960.4068,187.7142857,0,0,0,0,BENIGN
47295,78,42.28776826,47295,0,157.5,0,0,0,0,BENIGN
61831,62,64.69246818,20610.33333,35694.68041,64.25,0,0,0,0,BENIGN
95011,0,21.05019419,95011,0,0,0,0,0,0,BENIGN
222115,537,94.54561826,11105.75,17042.50775,227,0,0,0,0,BENIGN
72622638,108,0.055079244,24200000,41900000,103.75,25112,0,72600000,0,BENIGN
10490,12,190.6577693,10490,0,9,0,0,0,0,BENIGN
48537,45,41.20567814,48537,0,157.5,0,0,0,0,BENIGN
147,74,27210.88435,49,79.67433715,54.25,0,0,0,0,BENIGN
101620,74,39.36233025,33873.33333,58627.03721,77.25,0,0,0,0,BENIGN
60800,48,32.89473684,60800,0,104,0,0,0,0,BENIGN
425157,376,32.92901211,32704.38462,33121.32784,297.4285714,0,0,0,0,BENIGN
558942,376,23.25822715,46578.5,93482.62647,319.8461538,0,0,0,0,BENIGN
76978,51,25.98144925,76978,0,115,0,0,0,0,BENIGN
4,12,500000,4,0,9,0,0,0,0,BENIGN
30934,84,129.307558,10311.33333,17852.82502,82.5,0,0,0,0,BENIGN
63603,42,31.44505762,63603,0,114.5,0,0,0,0,BENIGN
19191351,109,0.208427223,6397117,11000000,94.5,98884,0,19100000,0,BENIGN
132,54,30303.0303,44,70.14983963,41.75,0,0,0,0,BENIGN
61253,12,32.65146197,61253,0,9,0,0,0,0,BENIGN
3904,11,768.442623,1952,2756.302233,7.333333333,0,0,0,0,BENIGN
139,80,28776.97842,46.33333333,75.05553499,58,0,0,0,0,BENIGN
203,46,19704.4335,67.66666667,32.33161507,28.75,0,0,0,0,BENIGN
30885,132,129.5127084,10295,17825.40089,110.5,0,0,0,0,BENIGN
108,6,18518.51852,108,0,9,0,0,0,0,BENIGN
211186,44,9.470324737,211186,0,107.5,0,0,0,0,BENIGN
4,0,500000,4,0,0,0,0,0,0,BENIGN
62710,62,63.78568011,20903.33333,36201.30528,69.75,0,0,0,0,BENIGN
191,84,20942.40838,63.66666667,69.83074776,72,0,0,0,0,BENIGN
168,70,23809.52381,56,56.42694392,51.75,0,0,0,0,BENIGN
70684,76,56.58989305,23561.33333,40803.36425,80.5,0,0,0,0,BENIGN
1380,66,2898.550725,460,793.2799002,67.25,0,0,0,0,BENIGN
23377,50,85.55417718,23377,0,83,0,0,0,0,BENIGN
4849823,135,1.237158552,969964.6,2027759.387,37.83333333,0,0,0,0,BENIGN
20136867,24,0.347621107,3356144.5,5155183.489,8.714285714,50231.5,180.3122292,10000000,15395.83595,BENIGN
147,90,27210.88435,49,79.67433715,64.25,0,0,0,0,BENIGN
24148,60,165.645188,8049.333333,13899.43568,69.5,0,0,0,0,BENIGN
154,100,25974.02597,51.33333333,82.85127237,70.5,0,0,0,0,BENIGN
98291657,11595,0.142433248,7560896.692,27100000,880.5,21940,0,97900000,0,BENIGN
4,31,500000,4,0,31,0,0,0,0,BENIGN
180,74,22222.22222,60,98.72689603,66.25,0,0,0,0,BENIGN
5189287,369,2.119751712,518928.7,1519319.326,50.18181818,0,0,0,0,BENIGN
2334923,99,1.713118591,778307.6667,1028472.768,93.25,0,0,0,0,BENIGN
113274604,14522,0.953435247,1058641.159,2825842.967,243.5277778,1633692.909,2274240.491,8663964.364,2676273.354,BENIGN
20216756,333,0.989278399,1064039.789,3129825.497,546.75,221100,0,10100000,0,BENIGN
30990,80,129.0738948,10330,17847.06508,114,0,0,0,0,BENIGN
139175,68,28.74079396,46391.66667,80341.46557,77,0,0,0,0,BENIGN
95389893,172,0.083866327,13600000,36100000,62.25,203,0,95400000,0,BENIGN
125978,376,95.25472702,11452.54545,19957.93003,323.6666667,0,0,0,0,BENIGN
